STABR,SURVYEAR,TYPE,BIRTHS,BIRTHYR,FLAG_P
SD,2019,BL,316,2013,A
SD,2019,G,"12,248",2013,A
SD,2019,HI,521,2013,A
SD,2019,NP,"12,248",2013,A
SD,2019,WH,"9,127",2013,A
SD,2020,AM,"1,939",2014,A
SD,2020,AS,255,2014,A
SD,2020,BL,340,2014,A
SD,2020,G,"12,259",2014,A
SD,2020,HI,603,2014,A
SD,2020,NP,"12,259",2014,A
SD,2020,WH,"9,122",2014,A
TN,2000,AM,151,1994,A
TN,2000,AS,809,1994,A
TN,2000,BL,"16,582",1994,A
TN,2000,G,"73,190",1994,A
TN,2000,HI,845,1994,A
TN,2000,NP,"73,190",1994,A
TN,2000,WH,"54,803",1994,A
TN,2001,AM,153,1995,A
TN,2001,AS,880,1995,A
TN,2001,BL,"16,133",1995,A
TN,2001,G,"73,173",1995,A
TN,2001,HI,"1,111",1995,A
TN,2001,NP,"73,173",1995,A
TN,2001,WH,"54,896",1995,A
TN,2002,AM,185,1996,A
TN,2002,AS,"1,000",1996,A
TN,2002,BL,"15,990",1996,A
TN,2002,G,"73,754",1996,A
TN,2002,HI,"1,425",1996,A
TN,2002,NP,"73,754",1996,A
TN,2002,WH,"55,154",1996,A
TN,2003,AM,122,1997,A
TN,2003,AS,"1,010",1997,A
TN,2003,BL,"16,302",1997,A
TN,2003,G,"74,478",1997,A
TN,2003,HI,"1,721",1997,A
TN,2003,NP,"74,478",1997,A
TN,2003,WH,"55,323",1997,A
TN,2004,AM,121,1998,A
TN,2004,AS,"1,063",1998,A
TN,2004,BL,"16,854",1998,A
TN,2004,G,"77,396",1998,A
TN,2004,HI,"1,997",1998,A
TN,2004,NP,"77,396",1998,A
TN,2004,WH,"57,361",1998,A
TN,2005,AM,137,1999,A
TN,2005,AS,"1,142",1999,A
TN,2005,BL,"16,474",1999,A
TN,2005,G,"77,803",1999,A
TN,2005,HI,"2,432",1999,A
TN,2005,NP,"77,803",1999,A
TN,2005,WH,"57,618",1999,A
TN,2006,AM,144,2000,A
TN,2006,AS,"1,307",2000,A
TN,2006,BL,"16,881",2000,A
TN,2006,G,"79,611",2000,A
TN,2006,HI,"3,220",2000,A
TN,2006,NP,"79,611",2000,A
TN,2006,WH,"58,059",2000,A
TN,2007,AM,172,2001,A
TN,2007,AS,"1,309",2001,A
TN,2007,BL,"16,569",2001,A
TN,2007,G,"78,340",2001,A
TN,2007,HI,"3,905",2001,A
TN,2007,NP,"78,340",2001,A
TN,2007,WH,"56,385",2001,A
TN,2008,AM,152,2002,A
TN,2008,AS,"1,375",2002,A
TN,2008,BL,"16,271",2002,A
TN,2008,G,"77,482",2002,A
TN,2008,HI,"4,348",2002,A
TN,2008,NP,"77,482",2002,A
TN,2008,WH,"55,336",2002,A
TN,2009,AM,171,2003,A
TN,2009,AS,"1,471",2003,A
TN,2009,BL,"16,171",2003,A
TN,2009,G,"78,890",2003,A
TN,2009,HI,"4,934",2003,A
TN,2009,NP,"78,890",2003,A
TN,2009,WH,"56,143",2003,A
TN,2010,AM,137,2004,A
TN,2010,AS,"1,480",2004,A
TN,2010,BL,"15,780",2004,A
TN,2010,G,"79,642",2004,A
TN,2010,HI,"5,838",2004,A
TN,2010,NP,"79,642",2004,A
TN,2010,WH,"56,407",2004,A
TN,2011,AM,123,2005,A
TN,2011,AS,"1,487",2005,A
TN,2011,BL,"16,553",2005,A
TN,2011,G,"81,747",2005,A
TN,2011,HI,"7,000",2005,A
TN,2011,NP,"81,747",2005,A
TN,2011,WH,"56,584",2005,A
TN,2012,AM,140,2006,A
TN,2012,AS,"1,557",2006,A
TN,2012,BL,"17,471",2006,A
TN,2012,G,"84,355",2006,A
TN,2012,HI,"7,939",2006,A
TN,2012,NP,"84,355",2006,A
TN,2012,WH,"57,248",2006,A
TN,2013,AM,150,2007,A
TN,2013,AS,"1,725",2007,A
TN,2013,BL,"17,829",2007,A
TN,2013,G,"86,711",2007,A
TN,2013,HI,"8,389",2007,A
TN,2013,NP,"86,711",2007,A
TN,2013,WH,"58,618",2007,A
TN,2014,AM,108,2008,A
TN,2014,AS,"1,620",2008,A
TN,2014,BL,"18,164",2008,A
TN,2014,G,"85,560",2008,A
TN,2014,HI,"7,969",2008,A
TN,2014,NP,"85,560",2008,A
TN,2014,WH,"57,699",2008,A
TN,2015,AM,112,2009,A
TN,2015,AS,"1,756",2009,A
TN,2015,BL,"17,422",2009,A
TN,2015,G,"82,211",2009,A
TN,2015,HI,"7,433",2009,A
TN,2015,NP,"82,211",2009,A
TN,2015,WH,"55,488",2009,A
TN,2016,AM,142,2010,A
TN,2016,AS,"1,609",2010,A
TN,2016,BL,"16,641",2010,A
TN,2016,G,"79,495",2010,A
TN,2016,HI,"7,139",2010,A
TN,2016,NP,"79,495",2010,A
TN,2016,WH,"53,964",2010,A
TN,2017,AM,114,2011,A
TN,2017,AS,"1,709",2011,A
TN,2017,BL,"16,557",2011,A
TN,2017,G,"79,588",2011,A
TN,2017,HI,"7,022",2011,A
TN,2017,NP,"79,588",2011,A
TN,2017,WH,"54,131",2011,A
TN,2018,AM,118,2012,A
TN,2018,AS,"1,868",2012,A
TN,2018,BL,"16,645",2012,A
TN,2018,G,"80,371",2012,A
TN,2018,HI,"6,989",2012,A
TN,2018,NP,"80,371",2012,A
TN,2018,WH,"54,712",2012,A
TN,2019,AM,111,2013,A
TN,2019,AS,"1,774",2013,A
TN,2019,BL,"16,810",2013,A
TN,2019,G,"79,992",2013,A
TN,2019,HI,"6,854",2013,A
TN,2019,NP,"79,992",2013,A
TN,2019,WH,"54,377",2013,A
TN,2020,AM,125,2014,A
TN,2020,AS,"1,925",2014,A
TN,2020,BL,"16,989",2014,A
TN,2020,G,"81,602",2014,A
TN,2020,HI,"6,986",2014,A
TN,2020,NP,"81,602",2014,A
TN,2020,WH,"55,499",2014,A
TX,2000,AM,693,1994,A
TX,2000,AS,"7,710",1994,A
TX,2000,BL,"40,028",1994,A
TX,2000,G,"321,115",1994,A
TX,2000,HI,"133,361",1994,A
TX,2000,NP,"321,115",1994,A
TX,2000,WH,"139,323",1994,A
TX,2001,AM,690,1995,A
TX,2001,AS,"8,131",1995,A
TX,2001,BL,"38,508",1995,A
TX,2001,G,"322,753",1995,A
TX,2001,HI,"137,131",1995,A
TX,2001,NP,"322,753",1995,A
TX,2001,WH,"138,293",1995,A
TX,2002,AM,749,1996,A
TX,2002,AS,"8,845",1996,A
TX,2002,BL,"38,564",1996,A
TX,2002,G,"330,406",1996,A
TX,2002,HI,"142,831",1996,A
TX,2002,NP,"330,406",1996,A
TX,2002,WH,"139,417",1996,A
TX,2003,AM,722,1997,A
TX,2003,AS,"9,299",1997,A
TX,2003,BL,"39,176",1997,A
TX,2003,G,"333,974",1997,A
TX,2003,HI,"146,580",1997,A
TX,2003,NP,"333,974",1997,A
TX,2003,WH,"138,197",1997,A
TX,2004,AM,711,1998,A
TX,2004,AS,"9,421",1998,A
TX,2004,BL,"39,925",1998,A
TX,2004,G,"342,283",1998,A
TX,2004,HI,"151,487",1998,A
TX,2004,NP,"342,283",1998,A
TX,2004,WH,"140,739",1998,A
TX,2005,AM,731,1999,A
TX,2005,AS,"10,208",1999,A
TX,2005,BL,"39,776",1999,A
TX,2005,G,"349,245",1999,A
TX,2005,HI,"157,736",1999,A
TX,2005,NP,"349,245",1999,A
TX,2005,WH,"140,794",1999,A
TX,2006,AM,746,2000,A
TX,2006,AS,"11,675",2000,A
TX,2006,BL,"40,956",2000,A
TX,2006,G,"363,414",2000,A
TX,2006,HI,"166,931",2000,A
TX,2006,NP,"363,414",2000,A
TX,2006,WH,"143,106",2000,A
TX,2007,AM,769,2001,A
TX,2007,AS,"11,753",2001,A
TX,2007,BL,"40,371",2001,A
TX,2007,G,"365,410",2001,A
TX,2007,HI,"172,354",2001,A
TX,2007,NP,"365,410",2001,A
TX,2007,WH,"140,163",2001,A
TX,2008,AM,761,2002,A
TX,2008,AS,"12,745",2002,A
TX,2008,BL,"41,257",2002,A
TX,2008,G,"372,450",2002,A
TX,2008,HI,"178,968",2002,A
TX,2008,NP,"372,450",2002,A
TX,2008,WH,"138,719",2002,A
TX,2009,AM,818,2003,A
TX,2009,AS,"13,051",2003,A
TX,2009,BL,"41,363",2003,A
TX,2009,G,"377,476",2003,A
TX,2009,HI,"183,139",2003,A
TX,2009,NP,"377,476",2003,A
TX,2009,WH,"139,105",2003,A
TX,2010,AM,766,2004,A
TX,2010,AS,"13,331",2004,A
TX,2010,BL,"41,795",2004,A
TX,2010,G,"381,293",2004,A
TX,2010,HI,"188,214",2004,A
TX,2010,NP,"381,293",2004,A
TX,2010,WH,"137,187",2004,A
TX,2011,AM,752,2005,A
TX,2011,AS,"13,243",2005,A
TX,2011,BL,"42,267",2005,A
TX,2011,G,"385,915",2005,A
TX,2011,HI,"191,445",2005,A
TX,2011,NP,"385,915",2005,A
TX,2011,WH,"138,208",2005,A
TX,2012,AM,831,2006,A
TX,2012,AS,"14,105",2006,A
TX,2012,BL,"46,115",2006,A
TX,2012,G,"399,603",2006,A
TX,2012,HI,"198,259",2006,A
TX,2012,NP,"399,603",2006,A
TX,2012,WH,"140,293",2006,A
TX,2013,AM,804,2007,A
TX,2013,AS,"15,382",2007,A
TX,2013,BL,"46,419",2007,A
TX,2013,G,"407,625",2007,A
TX,2013,HI,"204,505",2007,A
TX,2013,NP,"407,625",2007,A
TX,2013,WH,"140,515",2007,A
TX,2014,AM,849,2008,A
TX,2014,AS,"15,995",2008,A
TX,2014,BL,"46,028",2008,A
TX,2014,G,"405,554",2008,A
TX,2014,HI,"202,980",2008,A
TX,2014,NP,"405,554",2008,A
TX,2014,WH,"139,702",2008,A
TX,2015,AM,823,2009,A
TX,2015,AS,"16,248",2009,A
TX,2015,BL,"45,592",2009,A
TX,2015,G,"401,977",2009,A
TX,2015,HI,"201,227",2009,A
TX,2015,NP,"401,977",2009,A
TX,2015,WH,"138,087",2009,A
TX,2016,AM,868,2010,A
TX,2016,AS,"16,217",2010,A
TX,2016,BL,"44,627",2010,A
TX,2016,G,"386,118",2010,A
TX,2016,HI,"189,126",2010,A
TX,2016,NP,"386,118",2010,A
TX,2016,WH,"135,280",2010,A
TX,2017,AM,804,2011,A
TX,2017,AS,"16,668",2011,A
TX,2017,BL,"43,212",2011,A
TX,2017,G,"377,445",2011,A
TX,2017,HI,"182,503",2011,A
TX,2017,NP,"377,445",2011,A
TX,2017,WH,"133,894",2011,A
TX,2018,AM,841,2012,A
TX,2018,AS,"18,424",2012,A
TX,2018,BL,"44,530",2012,A
TX,2018,G,"382,727",2012,A
TX,2018,HI,"182,981",2012,A
TX,2018,NP,"382,727",2012,A
TX,2018,WH,"135,573",2012,A
TX,2019,AM,830,2013,A
TX,2019,AS,"18,250",2013,A
TX,2019,BL,"45,825",2013,A
TX,2019,G,"387,340",2013,A
TX,2019,HI,"185,467",2013,A
TX,2019,NP,"387,340",2013,A
TX,2019,WH,"136,608",2013,A
TX,2020,AM,812,2014,A
TX,2020,AS,"20,168",2014,A
TX,2020,BL,"47,983",2014,A
TX,2020,G,"399,766",2014,A
TX,2020,HI,"189,462",2014,A
TX,2020,NP,"399,766",2014,A
TX,2020,WH,"140,992",2014,A
UT,2000,AM,640,1994,A
UT,2000,AS,983,1994,A
UT,2000,BL,201,1994,A
UT,2000,G,"38,279",1994,A
UT,2000,HI,"2,709",1994,A
UT,2000,NP,"38,279",1994,A
UT,2000,WH,"33,746",1994,A
UT,2001,AM,596,1995,A
UT,2001,AS,"1,087",1995,A
UT,2001,BL,231,1995,A
UT,2001,G,"39,577",1995,A
UT,2001,HI,"3,110",1995,A
UT,2001,NP,"39,577",1995,A
UT,2001,WH,"34,553",1995,A
UT,2002,AM,610,1996,A
UT,2002,AS,"1,170",1996,A
UT,2002,BL,252,1996,A
UT,2002,G,"42,087",1996,A
UT,2002,HI,"3,944",1996,A
UT,2002,NP,"42,087",1996,A
UT,2002,WH,"36,111",1996,A
UT,2003,AM,632,1997,A
UT,2003,AS,"1,228",1997,A
UT,2003,BL,243,1997,A
UT,2003,G,"43,059",1997,A
UT,2003,HI,"4,298",1997,A
UT,2003,NP,"43,059",1997,A
UT,2003,WH,"36,658",1997,A
UT,2004,AM,654,1998,A
UT,2004,AS,"1,258",1998,A
UT,2004,BL,265,1998,A
UT,2004,G,"45,165",1998,A
UT,2004,HI,"4,879",1998,A
UT,2004,NP,"45,165",1998,A
UT,2004,WH,"38,109",1998,A
UT,2005,AM,601,1999,A
UT,2005,AS,"1,355",1999,A
UT,2005,BL,254,1999,A
UT,2005,G,"46,290",1999,A
UT,2005,HI,"5,425",1999,A
UT,2005,NP,"46,290",1999,A
UT,2005,WH,"38,655",1999,A
UT,2006,AM,677,2000,A
UT,2006,AS,"1,415",2000,A
UT,2006,BL,320,2000,A
UT,2006,G,"47,353",2000,A
UT,2006,HI,"5,938",2000,A
UT,2006,NP,"47,353",2000,A
UT,2006,WH,"39,003",2000,A
UT,2007,AM,729,2001,A
UT,2007,AS,"1,422",2001,A
UT,2007,BL,328,2001,A
UT,2007,G,"47,959",2001,A
UT,2007,HI,"6,543",2001,A
UT,2007,NP,"47,959",2001,A
UT,2007,WH,"38,937",2001,A
UT,2008,AM,645,2002,A
UT,2008,AS,"1,575",2002,A
UT,2008,BL,313,2002,A
UT,2008,G,"49,182",2002,A
UT,2008,HI,"6,952",2002,A
UT,2008,NP,"49,182",2002,A
UT,2008,WH,"39,697",2002,A
UT,2009,AM,579,2003,A
UT,2009,AS,"1,505",2003,A
UT,2009,BL,345,2003,A
UT,2009,G,"49,860",2003,A
UT,2009,HI,"7,069",2003,A
UT,2009,NP,"49,860",2003,A
UT,2009,WH,"40,362",2003,A
UT,2010,AM,634,2004,A
UT,2010,AS,"1,498",2004,A
UT,2010,BL,392,2004,A
UT,2010,G,"50,670",2004,A
UT,2010,HI,"7,179",2004,A
UT,2010,NP,"50,670",2004,A
UT,2010,WH,"40,967",2004,A
UT,2011,AM,604,2005,A
UT,2011,AS,"1,474",2005,A
UT,2011,BL,438,2005,A
UT,2011,G,"51,556",2005,A
UT,2011,HI,"7,566",2005,A
UT,2011,NP,"51,556",2005,A
UT,2011,WH,"41,474",2005,A
UT,2012,AM,679,2006,A
UT,2012,AS,"1,631",2006,A
UT,2012,BL,471,2006,A
UT,2012,G,"53,504",2006,A
UT,2012,HI,"8,224",2006,A
UT,2012,NP,"53,504",2006,A
UT,2012,WH,"42,499",2006,A
UT,2013,AM,720,2007,A
UT,2013,AS,"1,722",2007,A
UT,2013,BL,542,2007,A
UT,2013,G,"55,130",2007,A
UT,2013,HI,"9,044",2007,A
UT,2013,NP,"55,130",2007,A
UT,2013,WH,"43,102",2007,A
UT,2014,AM,691,2008,A
UT,2014,AS,"1,797",2008,A
UT,2014,BL,563,2008,A
UT,2014,G,"55,634",2008,A
UT,2014,HI,"9,465",2008,A
UT,2014,NP,"55,634",2008,A
UT,2014,WH,"43,118",2008,A
UT,2015,AM,633,2009,A
UT,2015,AS,"1,544",2009,A
UT,2015,BL,548,2009,A
UT,2015,G,"53,887",2009,A
UT,2015,HI,"8,773",2009,A
UT,2015,NP,"53,887",2009,A
UT,2015,WH,"42,389",2009,A
UT,2016,AM,583,2010,A
UT,2016,AS,"1,559",2010,A
UT,2016,BL,585,2010,A
UT,2016,G,"52,258",2010,A
UT,2016,HI,"8,054",2010,A
UT,2016,NP,"52,258",2010,A
UT,2016,WH,"41,477",2010,A
UT,2017,AM,561,2011,A
UT,2017,AS,"1,544",2011,A
UT,2017,BL,568,2011,A
UT,2017,G,"51,223",2011,A
UT,2017,HI,"7,686",2011,A
UT,2017,NP,"51,223",2011,A
UT,2017,WH,"40,860",2011,A
UT,2018,AM,592,2012,A
UT,2018,AS,"1,628",2012,A
UT,2018,BL,502,2012,A
UT,2018,G,"51,465",2012,A
UT,2018,HI,"7,645",2012,A
UT,2018,NP,"51,465",2012,A
UT,2018,WH,"39,984",2012,A
UT,2019,AM,567,2013,A
UT,2019,AS,"1,618",2013,A
UT,2019,BL,559,2013,A
UT,2019,G,"50,957",2013,A
UT,2019,HI,"7,706",2013,A
UT,2019,NP,"50,957",2013,A
UT,2019,WH,"39,401",2013,A
UT,2020,AM,547,2014,A
UT,2020,AS,"1,651",2014,A
UT,2020,BL,573,2014,A
UT,2020,G,"51,154",2014,A
UT,2020,HI,"7,764",2014,A
UT,2020,NP,"51,154",2014,A
UT,2020,WH,"39,433",2014,A
VA,2000,AM,138,1994,A
VA,2000,AS,"3,185",1994,A
VA,2000,BL,"22,202",1994,A
VA,2000,G,"95,039",1994,A
VA,2000,HI,"4,618",1994,A
VA,2000,NP,"95,039",1994,A
VA,2000,WH,"64,896",1994,A
VA,2001,AM,153,1995,A
VA,2001,AS,"3,633",1995,A
VA,2001,BL,"21,224",1995,A
VA,2001,G,"92,578",1995,A
VA,2001,HI,"4,841",1995,A
VA,2001,NP,"92,578",1995,A
VA,2001,WH,"62,727",1995,A
VA,2002,AM,170,1996,A
VA,2002,AS,"3,912",1996,A
VA,2002,BL,"20,835",1996,A
VA,2002,G,"92,354",1996,A
VA,2002,HI,"5,150",1996,A
VA,2002,NP,"92,354",1996,A
VA,2002,WH,"62,287",1996,A
VA,2003,AM,197,1997,A
VA,2003,AS,"3,814",1997,A
VA,2003,BL,"20,977",1997,A
VA,2003,G,"91,862",1997,A
VA,2003,HI,"5,374",1997,A
VA,2003,NP,"91,862",1997,A
VA,2003,WH,"61,500",1997,A
VA,2004,AM,203,1998,A
VA,2004,AS,"4,242",1998,A
VA,2004,BL,"21,924",1998,A
VA,2004,G,"94,351",1998,A
VA,2004,HI,"5,806",1998,A
VA,2004,NP,"94,351",1998,A
VA,2004,WH,"62,176",1998,A
VA,2005,AM,136,1999,A
VA,2005,AS,"4,550",1999,A
VA,2005,BL,"22,053",1999,A
VA,2005,G,"95,469",1999,A
VA,2005,HI,"6,520",1999,A
VA,2005,NP,"95,469",1999,A
VA,2005,WH,"62,210",1999,A
VA,2006,AM,104,2000,A
VA,2006,AS,"5,018",2000,A
VA,2006,BL,"22,412",2000,A
VA,2006,G,"98,938",2000,A
VA,2006,HI,"7,725",2000,A
VA,2006,NP,"98,938",2000,A
VA,2006,WH,"63,679",2000,A
VA,2007,AM,112,2001,A
VA,2007,AS,"5,448",2001,A
VA,2007,BL,"22,160",2001,A
VA,2007,G,"98,884",2001,A
VA,2007,HI,"9,143",2001,A
VA,2007,NP,"98,884",2001,A
VA,2007,WH,"62,021",2001,A
VA,2008,AM,116,2002,A
VA,2008,AS,"5,926",2002,A
VA,2008,BL,"21,961",2002,A
VA,2008,G,"99,672",2002,A
VA,2008,HI,"9,790",2002,A
VA,2008,NP,"99,672",2002,A
VA,2008,WH,"61,879",2002,A
VA,2009,AM,160,2003,A
VA,2009,AS,"6,329",2003,A
VA,2009,BL,"21,869",2003,A
VA,2009,G,"101,254",2003,A
VA,2009,HI,"10,401",2003,A
VA,2009,NP,"101,254",2003,A
VA,2009,WH,"62,495",2003,A
VA,2010,AM,137,2004,A
VA,2010,AS,"6,707",2004,A
VA,2010,BL,"22,294",2004,A
VA,2010,G,"103,933",2004,A
VA,2010,HI,"11,690",2004,A
VA,2010,NP,"103,933",2004,A
VA,2010,WH,"63,105",2004,A
VA,2011,AM,150,2005,A
VA,2011,AS,"6,853",2005,A
VA,2011,BL,"22,188",2005,A
VA,2011,G,"104,555",2005,A
VA,2011,HI,"13,058",2005,A
VA,2011,NP,"104,555",2005,A
VA,2011,WH,"62,306",2005,A
VA,2012,AM,137,2006,A
VA,2012,AS,"7,148",2006,A
VA,2012,BL,"23,435",2006,A
VA,2012,G,"107,817",2006,A
VA,2012,HI,"14,467",2006,A
VA,2012,NP,"107,817",2006,A
VA,2012,WH,"62,630",2006,A
VA,2013,AM,155,2007,A
VA,2013,AS,"7,596",2007,A
VA,2013,BL,"23,784",2007,A
VA,2013,G,"108,884",2007,A
VA,2013,HI,"14,967",2007,A
VA,2013,NP,"108,884",2007,A
VA,2013,WH,"62,382",2007,A
VA,2014,AM,170,2008,A
VA,2014,AS,"7,378",2008,A
VA,2014,BL,"23,292",2008,A
VA,2014,G,"106,686",2008,A
VA,2014,HI,"14,273",2008,A
VA,2014,NP,"106,686",2008,A
VA,2014,WH,"61,573",2008,A
VA,2015,AM,159,2009,A
VA,2015,AS,"7,577",2009,A
VA,2015,BL,"23,076",2009,A
VA,2015,G,"105,059",2009,A
VA,2015,HI,"13,688",2009,A
VA,2015,NP,"105,059",2009,A
VA,2015,WH,"60,559",2009,A
VA,2016,AM,154,2010,A
VA,2016,AS,"7,536",2010,A
VA,2016,BL,"22,380",2010,A
VA,2016,G,"103,002",2010,A
VA,2016,HI,"12,506",2010,A
VA,2016,NP,"103,002",2010,A
VA,2016,WH,"60,426",2010,A
VA,2017,AM,110,2011,A
VA,2017,AS,"7,542",2011,A
VA,2017,BL,"21,945",2011,A
VA,2017,G,"102,652",2011,A
VA,2017,HI,"12,473",2011,A
VA,2017,NP,"102,652",2011,A
VA,2017,WH,"60,370",2011,A
VA,2018,AM,188,2012,A
VA,2018,AS,"7,806",2012,A
VA,2018,BL,"21,980",2012,A
VA,2018,G,"103,013",2012,A
VA,2018,HI,"12,909",2012,A
VA,2018,NP,"103,013",2012,A
VA,2018,WH,"59,991",2012,A
VA,2019,AM,215,2013,A
VA,2019,AS,"7,505",2013,A
VA,2019,BL,"21,919",2013,A
VA,2019,G,"102,147",2013,A
VA,2019,HI,"13,073",2013,A
VA,2019,NP,"102,147",2013,A
VA,2019,WH,"59,280",2013,A
VA,2020,AM,172,2014,A
VA,2020,AS,"7,985",2014,A
VA,2020,BL,"21,623",2014,A
VA,2020,G,"103,300",2014,A
VA,2020,HI,"13,490",2014,A
VA,2020,NP,"103,300",2014,A
VA,2020,WH,"59,885",2014,A
VT,2000,AM,10,1994,A
VT,2000,AS,77,1994,A
VT,2000,BL,27,1994,A
VT,2000,G,"7,377",1994,A
VT,2000,HI,41,1994,A
VT,2000,NP,"7,377",1994,A
VT,2000,WH,"7,223",1994,A
VT,2001,AM,9,1995,A
VT,2001,AS,72,1995,A
VT,2001,BL,38,1995,A
VT,2001,G,"6,783",1995,A
VT,2001,HI,27,1995,A
VT,2001,NP,"6,783",1995,A
VT,2001,WH,"6,637",1995,A
VT,2002,AM,9,1996,A
VT,2002,AS,54,1996,A
VT,2002,BL,16,1996,A
VT,2002,G,"6,767",1996,A
VT,2002,HI,39,1996,A
VT,2002,NP,"6,767",1996,A
VT,2002,WH,"6,649",1996,A
VT,2003,AM,5,1997,A
VT,2003,AS,57,1997,A
VT,2003,BL,22,1997,A
VT,2003,G,"6,607",1997,A
VT,2003,HI,22,1997,A
VT,2003,NP,"6,607",1997,A
VT,2003,WH,"6,501",1997,A
VT,2004,AM,16,1998,A
VT,2004,AS,44,1998,A
VT,2004,BL,22,1998,A
VT,2004,G,"6,582",1998,A
VT,2004,HI,37,1998,A
VT,2004,NP,"6,582",1998,A
VT,2004,WH,"6,463",1998,A
VT,2005,AM,9,1999,A
VT,2005,AS,44,1999,A
VT,2005,BL,36,1999,A
VT,2005,G,"6,567",1999,A
VT,2005,HI,40,1999,A
VT,2005,NP,"6,567",1999,A
VT,2005,WH,"6,438",1999,A
VT,2006,AM,18,2000,A
VT,2006,AS,82,2000,A
VT,2006,BL,31,2000,A
VT,2006,G,"6,500",2000,A
VT,2006,HI,33,2000,A
VT,2006,NP,"6,500",2000,A
VT,2006,WH,"6,336",2000,A
VT,2007,AM,7,2001,A
VT,2007,AS,91,2001,A
VT,2007,BL,30,2001,A
VT,2007,G,"6,366",2001,A
VT,2007,HI,35,2001,A
VT,2007,NP,"6,366",2001,A
VT,2007,WH,"6,203",2001,A
VT,2008,AM,10,2002,A
VT,2008,AS,94,2002,A
VT,2008,BL,44,2002,A
VT,2008,G,"6,387",2002,A
VT,2008,HI,32,2002,A
VT,2008,NP,"6,387",2002,A
VT,2008,WH,"6,207",2002,A
VT,2009,AM,7,2003,A
VT,2009,AS,118,2003,A
VT,2009,BL,53,2003,A
VT,2009,G,"6,589",2003,A
VT,2009,HI,59,2003,A
VT,2009,NP,"6,589",2003,A
VT,2009,WH,"6,352",2003,A
VT,2010,AM,12,2004,A
VT,2010,AS,110,2004,A
VT,2010,BL,58,2004,A
VT,2010,G,"6,599",2004,A
VT,2010,HI,75,2004,A
VT,2010,NP,"6,599",2004,A
VT,2010,WH,"6,344",2004,A
VT,2011,AM,12,2005,A
VT,2011,AS,106,2005,A
VT,2011,BL,77,2005,A
VT,2011,G,"6,295",2005,A
VT,2011,HI,72,2005,A
VT,2011,NP,"6,295",2005,A
VT,2011,WH,"6,028",2005,A
VT,2012,AM,13,2006,A
VT,2012,AS,108,2006,A
VT,2012,BL,75,2006,A
VT,2012,G,"6,511",2006,A
VT,2012,HI,74,2006,A
VT,2012,NP,"6,511",2006,A
VT,2012,WH,"6,241",2006,A
VT,2013,AM,12,2007,A
VT,2013,AS,90,2007,A
VT,2013,BL,96,2007,A
VT,2013,G,"6,513",2007,A
VT,2013,HI,80,2007,A
VT,2013,NP,"6,513",2007,A
VT,2013,WH,"6,235",2007,A
VT,2014,AM,9,2008,A
VT,2014,AS,113,2008,A
VT,2014,BL,97,2008,A
VT,2014,G,"6,339",2008,A
VT,2014,HI,75,2008,A
VT,2014,NP,"6,339",2008,A
VT,2014,WH,"6,045",2008,A
VT,2015,AM,17,2009,A
VT,2015,AS,109,2009,A
VT,2015,BL,77,2009,A
VT,2015,G,"6,110",2009,A
VT,2015,HI,94,2009,A
VT,2015,NP,"6,110",2009,A
VT,2015,WH,"5,813",2009,A
VT,2016,AM,16,2010,A
VT,2016,AS,109,2010,A
VT,2016,BL,112,2010,A
VT,2016,G,"6,223",2010,A
VT,2016,HI,77,2010,A
VT,2016,NP,"6,223",2010,A
VT,2016,WH,"5,909",2010,A
VT,2017,AM,17,2011,A
VT,2017,AS,158,2011,A
VT,2017,BL,89,2011,A
VT,2017,G,"6,078",2011,A
VT,2017,HI,72,2011,A
VT,2017,NP,"6,078",2011,A
VT,2017,WH,"5,727",2011,A
VT,2018,AM,9,2012,A
VT,2018,AS,158,2012,A
VT,2018,BL,94,2012,A
VT,2018,G,"5,970",2012,A
VT,2018,HI,97,2012,A
VT,2018,NP,"5,970",2012,A
VT,2018,WH,"5,602",2012,A
VT,2019,AM,10,2013,A
VT,2019,AS,148,2013,A
VT,2019,BL,108,2013,A
VT,2019,G,"6,067",2013,A
VT,2019,HI,92,2013,A
VT,2019,NP,"6,067",2013,A
VT,2019,WH,"5,597",2013,A
VT,2020,AM,15,2014,A
VT,2020,AS,160,2014,A
VT,2020,BL,116,2014,A
VT,2020,G,"6,107",2014,A
VT,2020,HI,92,2014,A
VT,2020,NP,"6,107",2014,A
VT,2020,WH,"5,724",2014,A
WA,2000,AM,"1,559",1994,A
WA,2000,AS,"4,649",1994,A
WA,2000,BL,"2,988",1994,A
WA,2000,G,"77,358",1994,A
WA,2000,HI,"8,704",1994,A
WA,2000,NP,"77,358",1994,A
WA,2000,WH,"59,458",1994,A
WA,2001,AM,"1,626",1995,A
WA,2001,AS,"5,202",1995,A
WA,2001,BL,"2,921",1995,A
WA,2001,G,"77,228",1995,A
WA,2001,HI,"8,502",1995,A
WA,2001,NP,"77,228",1995,A
WA,2001,WH,"58,977",1995,A
WA,2002,AM,"1,775",1996,A
WA,2002,AS,"5,323",1996,A
WA,2002,BL,"3,070",1996,A
WA,2002,G,"77,945",1996,A
WA,2002,HI,"8,930",1996,A
WA,2002,NP,"77,945",1996,A
WA,2002,WH,"58,847",1996,A
WA,2003,AM,"1,666",1997,A
WA,2003,AS,"5,483",1997,A
WA,2003,BL,"3,128",1997,A
